Series ID,Year,Period,Label,Value
LNS14000014,1987,M01,1987 Jan,16.7
LNS14000014,1987,M02,1987 Feb,17.2
LNS14000014,1987,M03,1987 Mar,16.7
LNS14000014,1987,M04,1987 Apr,15.6
LNS14000014,1987,M05,1987 May,15.6
LNS14000014,1987,M06,1987 Jun,15.9
LNS14000014,1987,M07,1987 Jul,15.6
LNS14000014,1987,M08,1987 Aug,13.9
LNS14000014,1987,M09,1987 Sep,15.3
LNS14000014,1987,M10,1987 Oct,17.4
LNS14000014,1987,M11,1987 Nov,16.2
LNS14000014,1987,M12,1987 Dec,14.7
LNS14000014,1988,M01,1988 Jan,15.4
LNS14000014,1988,M02,1988 Feb,15.3
LNS14000014,1988,M03,1988 Mar,15.4
LNS14000014,1988,M04,1988 Apr,15.8
LNS14000014,1988,M05,1988 May,15.1
LNS14000014,1988,M06,1988 Jun,12.8
LNS14000014,1988,M07,1988 Jul,13.1
LNS14000014,1988,M08,1988 Aug,14.9
LNS14000014,1988,M09,1988 Sep,14.5
LNS14000014,1988,M10,1988 Oct,13.5
LNS14000014,1988,M11,1988 Nov,13.3
LNS14000014,1988,M12,1988 Dec,14.0
LNS14000014,1989,M01,1989 Jan,13.9
LNS14000014,1989,M02,1989 Feb,12.9
LNS14000014,1989,M03,1989 Mar,13.3
LNS14000014,1989,M04,1989 Apr,13.4
LNS14000014,1989,M05,1989 May,13.5
LNS14000014,1989,M06,1989 Jun,15.8
LNS14000014,1989,M07,1989 Jul,15.0
LNS14000014,1989,M08,1989 Aug,14.4
LNS14000014,1989,M09,1989 Sep,14.6
LNS14000014,1989,M10,1989 Oct,13.5
LNS14000014,1989,M11,1989 Nov,13.8
LNS14000014,1989,M12,1989 Dec,14.3
LNS14000014,1990,M01,1990 Jan,13.9
LNS14000014,1990,M02,1990 Feb,14.3
LNS14000014,1990,M03,1990 Mar,14.0
LNS14000014,1990,M04,1990 Apr,13.9
LNS14000014,1990,M05,1990 May,14.6
LNS14000014,1990,M06,1990 Jun,14.3
LNS14000014,1990,M07,1990 Jul,14.0
LNS14000014,1990,M08,1990 Aug,15.3
LNS14000014,1990,M09,1990 Sep,15.4
LNS14000014,1990,M10,1990 Oct,15.0
LNS14000014,1990,M11,1990 Nov,15.9
LNS14000014,1990,M12,1990 Dec,16.2
LNS14000014,1991,M01,1991 Jan,18.4
LNS14000014,1991,M02,1991 Feb,16.4
LNS14000014,1991,M03,1991 Mar,16.6
LNS14000014,1991,M04,1991 Apr,16.9
LNS14000014,1991,M05,1991 May,16.8
LNS14000014,1991,M06,1991 Jun,17.0
LNS14000014,1991,M07,1991 Jul,18.4
LNS14000014,1991,M08,1991 Aug,18.3
LNS14000014,1991,M09,1991 Sep,17.4
LNS14000014,1991,M10,1991 Oct,18.0
LNS14000014,1991,M11,1991 Nov,17.2
LNS14000014,1991,M12,1991 Dec,19.1
LNS14000014,1992,M01,1992 Jan,17.6
LNS14000014,1992,M02,1992 Feb,17.8
LNS14000014,1992,M03,1992 Mar,18.0
LNS14000014,1992,M04,1992 Apr,17.5
LNS14000014,1992,M05,1992 May,18.6
LNS14000014,1992,M06,1992 Jun,21.5
LNS14000014,1992,M07,1992 Jul,19.7
LNS14000014,1992,M08,1992 Aug,18.0
LNS14000014,1992,M09,1992 Sep,19.4
LNS14000014,1992,M10,1992 Oct,17.0
LNS14000014,1992,M11,1992 Nov,19.4
LNS14000014,1992,M12,1992 Dec,18.5
LNS14000014,1993,M01,1993 Jan,18.7
LNS14000014,1993,M02,1993 Feb,18.4
LNS14000014,1993,M03,1993 Mar,18.4
LNS14000014,1993,M04,1993 Apr,17.5
LNS14000014,1993,M05,1993 May,19.1
LNS14000014,1993,M06,1993 Jun,18.1
LNS14000014,1993,M07,1993 Jul,16.3
LNS14000014,1993,M08,1993 Aug,16.7
LNS14000014,1993,M09,1993 Sep,16.7
LNS14000014,1993,M10,1993 Oct,17.1
LNS14000014,1993,M11,1993 Nov,16.9
LNS14000014,1993,M12,1993 Dec,16.4
LNS14000014,1994,M01,1994 Jan,15.7
LNS14000014,1994,M02,1994 Feb,16.5
LNS14000014,1994,M03,1994 Mar,16.6
LNS14000014,1994,M04,1994 Apr,17.7
LNS14000014,1994,M05,1994 May,15.7
LNS14000014,1994,M06,1994 Jun,16.4
LNS14000014,1994,M07,1994 Jul,15.7
LNS14000014,1994,M08,1994 Aug,16.2
LNS14000014,1994,M09,1994 Sep,15.9
LNS14000014,1994,M10,1994 Oct,17.1
LNS14000014,1994,M11,1994 Nov,14.9
LNS14000014,1994,M12,1994 Dec,15.4
LNS14000014,1995,M01,1995 Jan,15.6
LNS14000014,1995,M02,1995 Feb,15.5
LNS14000014,1995,M03,1995 Mar,15.5
LNS14000014,1995,M04,1995 Apr,16.9
LNS14000014,1995,M05,1995 May,16.1
LNS14000014,1995,M06,1995 Jun,15.8
LNS14000014,1995,M07,1995 Jul,17.7
LNS14000014,1995,M08,1995 Aug,15.5
LNS14000014,1995,M09,1995 Sep,16.6
LNS14000014,1995,M10,1995 Oct,15.6
LNS14000014,1995,M11,1995 Nov,16.3
LNS14000014,1995,M12,1995 Dec,16.8
LNS14000014,1996,M01,1996 Jan,16.7
LNS14000014,1996,M02,1996 Feb,15.7
LNS14000014,1996,M03,1996 Mar,15.5
LNS14000014,1996,M04,1996 Apr,15.8
LNS14000014,1996,M05,1996 May,15.4
LNS14000014,1996,M06,1996 Jun,15.0
LNS14000014,1996,M07,1996 Jul,14.2
LNS14000014,1996,M08,1996 Aug,15.5
LNS14000014,1996,M09,1996 Sep,14.0
LNS14000014,1996,M10,1996 Oct,14.2
LNS14000014,1996,M11,1996 Nov,15.0
LNS14000014,1996,M12,1996 Dec,15.6
LNS14000014,1997,M01,1997 Jan,15.7
LNS14000014,1997,M02,1997 Feb,16.8
LNS14000014,1997,M03,1997 Mar,14.9
LNS14000014,1997,M04,1997 Apr,14.2
LNS14000014,1997,M05,1997 May,16.1
LNS14000014,1997,M06,1997 Jun,14.6
LNS14000014,1997,M07,1997 Jul,16.3
LNS14000014,1997,M08,1997 Aug,14.3
LNS14000014,1997,M09,1997 Sep,15.3
LNS14000014,1997,M10,1997 Oct,13.8
LNS14000014,1997,M11,1997 Nov,14.2
LNS14000014,1997,M12,1997 Dec,14.3
LNS14000014,1998,M01,1998 Jan,11.9
LNS14000014,1998,M02,1998 Feb,12.4
LNS14000014,1998,M03,1998 Mar,13.0
LNS14000014,1998,M04,1998 Apr,12.7
LNS14000014,1998,M05,1998 May,13.0
LNS14000014,1998,M06,1998 Jun,13.9
LNS14000014,1998,M07,1998 Jul,12.7
LNS14000014,1998,M08,1998 Aug,13.6
LNS14000014,1998,M09,1998 Sep,12.6
LNS14000014,1998,M10,1998 Oct,14.4
LNS14000014,1998,M11,1998 Nov,13.1
LNS14000014,1998,M12,1998 Dec,11.3
LNS14000014,1999,M01,1999 Jan,13.9
LNS14000014,1999,M02,1999 Feb,13.6
LNS14000014,1999,M03,1999 Mar,13.0
LNS14000014,1999,M04,1999 Apr,13.5
LNS14000014,1999,M05,1999 May,12.4
LNS14000014,1999,M06,1999 Jun,13.4
LNS14000014,1999,M07,1999 Jul,12.5
LNS14000014,1999,M08,1999 Aug,13.1
LNS14000014,1999,M09,1999 Sep,14.9
LNS14000014,1999,M10,1999 Oct,13.3
LNS14000014,1999,M11,1999 Nov,12.8
LNS14000014,1999,M12,1999 Dec,11.6
LNS14000014,2000,M01,2000 Jan,10.9
LNS14000014,2000,M02,2000 Feb,12.9
LNS14000014,2000,M03,2000 Mar,13.9
LNS14000014,2000,M04,2000 Apr,11.5
LNS14000014,2000,M05,2000 May,12.1
LNS14000014,2000,M06,2000 Jun,10.4
LNS14000014,2000,M07,2000 Jul,12.4
LNS14000014,2000,M08,2000 Aug,12.6
LNS14000014,2000,M09,2000 Sep,12.3
LNS14000014,2000,M10,2000 Oct,12.2
LNS14000014,2000,M11,2000 Nov,12.4
LNS14000014,2000,M12,2000 Dec,11.8
LNS14000014,2001,M01,2001 Jan,11.9
LNS14000014,2001,M02,2001 Feb,12.1
LNS14000014,2001,M03,2001 Mar,13.5
LNS14000014,2001,M04,2001 Apr,13.0
LNS14000014,2001,M05,2001 May,11.8
LNS14000014,2001,M06,2001 Jun,12.9
LNS14000014,2001,M07,2001 Jul,13.7
LNS14000014,2001,M08,2001 Aug,14.1
LNS14000014,2001,M09,2001 Sep,14.2
LNS14000014,2001,M10,2001 Oct,14.2
LNS14000014,2001,M11,2001 Nov,13.6
LNS14000014,2001,M12,2001 Dec,15.8
LNS14000014,2002,M01,2002 Jan,15.4
LNS14000014,2002,M02,2002 Feb,14.7
LNS14000014,2002,M03,2002 Mar,14.9
LNS14000014,2002,M04,2002 Apr,15.6
LNS14000014,2002,M05,2002 May,14.8
LNS14000014,2002,M06,2002 Jun,14.8
LNS14000014,2002,M07,2002 Jul,14.9
LNS14000014,2002,M08,2002 Aug,14.1
LNS14000014,2002,M09,2002 Sep,14.3
LNS14000014,2002,M10,2002 Oct,14.1
LNS14000014,2002,M11,2002 Nov,15.7
LNS14000014,2002,M12,2002 Dec,15.5
LNS14000014,2003,M01,2003 Jan,15.3
LNS14000014,2003,M02,2003 Feb,14.9
LNS14000014,2003,M03,2003 Mar,15.3
LNS14000014,2003,M04,2003 Apr,15.6
LNS14000014,2003,M05,2003 May,15.9
LNS14000014,2003,M06,2003 Jun,18.2
LNS14000014,2003,M07,2003 Jul,15.9
LNS14000014,2003,M08,2003 Aug,15.7
LNS14000014,2003,M09,2003 Sep,15.4
LNS14000014,2003,M10,2003 Oct,15.3
LNS14000014,2003,M11,2003 Nov,12.8
LNS14000014,2003,M12,2003 Dec,15.0
LNS14000014,2004,M01,2004 Jan,16.2
LNS14000014,2004,M02,2004 Feb,16.2
LNS14000014,2004,M03,2004 Mar,15.1
LNS14000014,2004,M04,2004 Apr,14.5
LNS14000014,2004,M05,2004 May,15.4
LNS14000014,2004,M06,2004 Jun,15.8
LNS14000014,2004,M07,2004 Jul,17.7
LNS14000014,2004,M08,2004 Aug,15.3
LNS14000014,2004,M09,2004 Sep,14.9
LNS14000014,2004,M10,2004 Oct,15.0
LNS14000014,2004,M11,2004 Nov,14.4
LNS14000014,2004,M12,2004 Dec,14.7
LNS14000014,2005,M01,2005 Jan,14.1
LNS14000014,2005,M02,2005 Feb,14.9
LNS14000014,2005,M03,2005 Mar,14.1
LNS14000014,2005,M04,2005 Apr,15.0
LNS14000014,2005,M05,2005 May,15.8
LNS14000014,2005,M06,2005 Jun,13.8
LNS14000014,2005,M07,2005 Jul,13.7
LNS14000014,2005,M08,2005 Aug,14.1
LNS14000014,2005,M09,2005 Sep,14.0
LNS14000014,2005,M10,2005 Oct,15.5
LNS14000014,2005,M11,2005 Nov,15.1
LNS14000014,2005,M12,2005 Dec,14.2
LNS14000014,2006,M01,2006 Jan,14.2
LNS14000014,2006,M02,2006 Feb,13.8
LNS14000014,2006,M03,2006 Mar,15.1
LNS14000014,2006,M04,2006 Apr,12.5
LNS14000014,2006,M05,2006 May,11.6
LNS14000014,2006,M06,2006 Jun,13.9
LNS14000014,2006,M07,2006 Jul,14.2
LNS14000014,2006,M08,2006 Aug,14.8
LNS14000014,2006,M09,2006 Sep,14.8
LNS14000014,2006,M10,2006 Oct,13.9
LNS14000014,2006,M11,2006 Nov,13.5
LNS14000014,2006,M12,2006 Dec,13.2
LNS14000014,2007,M01,2007 Jan,13.7
LNS14000014,2007,M02,2007 Feb,13.3
LNS14000014,2007,M03,2007 Mar,13.6
LNS14000014,2007,M04,2007 Apr,14.7
LNS14000014,2007,M05,2007 May,14.1
LNS14000014,2007,M06,2007 Jun,13.9
LNS14000014,2007,M07,2007 Jul,13.4
LNS14000014,2007,M08,2007 Aug,13.9
LNS14000014,2007,M09,2007 Sep,13.5
LNS14000014,2007,M10,2007 Oct,13.3
LNS14000014,2007,M11,2007 Nov,13.6
LNS14000014,2007,M12,2007 Dec,14.2
LNS14000014,2008,M01,2008 Jan,14.3
LNS14000014,2008,M02,2008 Feb,14.7
LNS14000014,2008,M03,2008 Mar,14.3
LNS14000014,2008,M04,2008 Apr,14.5
LNS14000014,2008,M05,2008 May,16.9
LNS14000014,2008,M06,2008 Jun,16.9
LNS14000014,2008,M07,2008 Jul,17.1
LNS14000014,2008,M08,2008 Aug,16.9
LNS14000014,2008,M09,2008 Sep,17.0
LNS14000014,2008,M10,2008 Oct,16.1
LNS14000014,2008,M11,2008 Nov,16.6
LNS14000014,2008,M12,2008 Dec,18.0
LNS14000014,2009,M01,2009 Jan,17.1
LNS14000014,2009,M02,2009 Feb,18.8
LNS14000014,2009,M03,2009 Mar,18.2
LNS14000014,2009,M04,2009 Apr,18.2
LNS14000014,2009,M05,2009 May,19.1
LNS14000014,2009,M06,2009 Jun,22.4
LNS14000014,2009,M07,2009 Jul,20.6
LNS14000014,2009,M08,2009 Aug,20.9
LNS14000014,2009,M09,2009 Sep,22.2
LNS14000014,2009,M10,2009 Oct,24.2
LNS14000014,2009,M11,2009 Nov,23.3
LNS14000014,2009,M12,2009 Dec,22.7
LNS14000014,2010,M01,2010 Jan,21.3
LNS14000014,2010,M02,2010 Feb,22.5
LNS14000014,2010,M03,2010 Mar,22.2
LNS14000014,2010,M04,2010 Apr,21.8
LNS14000014,2010,M05,2010 May,24.7
LNS14000014,2010,M06,2010 Jun,22.5
LNS14000014,2010,M07,2010 Jul,22.7
LNS14000014,2010,M08,2010 Aug,22.5
LNS14000014,2010,M09,2010 Sep,23.0
LNS14000014,2010,M10,2010 Oct,25.5
LNS14000014,2010,M11,2010 Nov,22.7
LNS14000014,2010,M12,2010 Dec,22.4
LNS14000014,2011,M01,2011 Jan,23.5
LNS14000014,2011,M02,2011 Feb,21.9
LNS14000014,2011,M03,2011 Mar,22.2
LNS14000014,2011,M04,2011 Apr,21.2
LNS14000014,2011,M05,2011 May,20.9
LNS14000014,2011,M06,2011 Jun,21.9
LNS14000014,2011,M07,2011 Jul,22.5
LNS14000014,2011,M08,2011 Aug,22.4
LNS14000014,2011,M09,2011 Sep,21.5
LNS14000014,2011,M10,2011 Oct,21.1
LNS14000014,2011,M11,2011 Nov,21.2
LNS14000014,2011,M12,2011 Dec,19.2
LNS14000014,2012,M01,2012 Jan,21.3
LNS14000014,2012,M02,2012 Feb,20.6
LNS14000014,2012,M03,2012 Mar,23.1
LNS14000014,2012,M04,2012 Apr,22.4
LNS14000014,2012,M05,2012 May,21.8
LNS14000014,2012,M06,2012 Jun,20.8
LNS14000014,2012,M07,2012 Jul,21.1
LNS14000014,2012,M08,2012 Aug,20.1
LNS14000014,2012,M09,2012 Sep,20.4
LNS14000014,2012,M10,2012 Oct,20.5
LNS14000014,2012,M11,2012 Nov,20.9
LNS14000014,2012,M12,2012 Dec,21.4
LNS14000014,2013,M01,2013 Jan,20.5
LNS14000014,2013,M02,2013 Feb,23.0
LNS14000014,2013,M03,2013 Mar,22.7
LNS14000014,2013,M04,2013 Apr,21.9
LNS14000014,2013,M05,2013 May,21.5
LNS14000014,2013,M06,2013 Jun,19.5
LNS14000014,2013,M07,2013 Jul,19.7
LNS14000014,2013,M08,2013 Aug,20.0
LNS14000014,2013,M09,2013 Sep,18.1
LNS14000014,2013,M10,2013 Oct,19.3
LNS14000014,2013,M11,2013 Nov,18.3
LNS14000014,2013,M12,2013 Dec,19.6
LNS14000014,2014,M01,2014 Jan,18.2
LNS14000014,2014,M02,2014 Feb,18.2
LNS14000014,2014,M03,2014 Mar,18.1
LNS14000014,2014,M04,2014 Apr,16.9
LNS14000014,2014,M05,2014 May,17.7
LNS14000014,2014,M06,2014 Jun,18.8
LNS14000014,2014,M07,2014 Jul,18.5
LNS14000014,2014,M08,2014 Aug,17.6
LNS14000014,2014,M09,2014 Sep,17.9
LNS14000014,2014,M10,2014 Oct,17.9
LNS14000014,2014,M11,2014 Nov,17.2
LNS14000014,2014,M12,2014 Dec,14.5
LNS14000014,2015,M01,2015 Jan,17.0
LNS14000014,2015,M02,2015 Feb,16.0
LNS14000014,2015,M03,2015 Mar,15.3
LNS14000014,2015,M04,2015 Apr,15.9
LNS14000014,2015,M05,2015 May,14.8
LNS14000014,2015,M06,2015 Jun,16.0
LNS14000014,2015,M07,2015 Jul,15.1
LNS14000014,2015,M08,2015 Aug,16.2
LNS14000014,2015,M09,2015 Sep,15.8
LNS14000014,2015,M10,2015 Oct,15.3
LNS14000014,2015,M11,2015 Nov,13.1
LNS14000014,2015,M12,2015 Dec,15.0
LNS14000014,2016,M01,2016 Jan,14.2
LNS14000014,2016,M02,2016 Feb,14.1
LNS14000014,2016,M03,2016 Mar,14.6
LNS14000014,2016,M04,2016 Apr,15.4
LNS14000014,2016,M05,2016 May,15.8
LNS14000014,2016,M06,2016 Jun,14.5
LNS14000014,2016,M07,2016 Jul,14.7
LNS14000014,2016,M08,2016 Aug,13.8
LNS14000014,2016,M09,2016 Sep,15.6
LNS14000014,2016,M10,2016 Oct,13.8
LNS14000014,2016,M11,2016 Nov,12.4
LNS14000014,2016,M12,2016 Dec,12.4
LNS14000014,2017,M01,2017 Jan,13.4
LNS14000014,2017,M02,2017 Feb,13.5
LNS14000014,2017,M03,2017 Mar,12.1
LNS14000014,2017,M04,2017 Apr,13.2
LNS14000014,2017,M05,2017 May,13.3
LNS14000014,2017,M06,2017 Jun,12.3
LNS14000014,2017,M07,2017 Jul,11.6
LNS14000014,2017,M08,2017 Aug,13.0
LNS14000014,2017,M09,2017 Sep,10.7
LNS14000014,2017,M10,2017 Oct,11.5
LNS14000014,2017,M11,2017 Nov,13.8
LNS14000014,2017,M12,2017 Dec,12.3
LNS14000014,2018,M01,2018 Jan,13.1
LNS14000014,2018,M02,2018 Feb,12.5
LNS14000014,2018,M03,2018 Mar,11.3
LNS14000014,2018,M04,2018 Apr,10.7
LNS14000014,2018,M05,2018 May,10.0
LNS14000014,2018,M06,2018 Jun,10.4
LNS14000014,2018,M07,2018 Jul,10.9
LNS14000014,2018,M08,2018 Aug,11.0
LNS14000014,2018,M09,2018 Sep,11.7
LNS14000014,2018,M10,2018 Oct,11.6
LNS14000014,2018,M11,2018 Nov,12.2
LNS14000014,2018,M12,2018 Dec,11.2
LNS14000014,2019,M01,2019 Jan,12.5
LNS14000014,2019,M02,2019 Feb,12.5
LNS14000014,2019,M03,2019 Mar,11.6
LNS14000014,2019,M04,2019 Apr,11.0
LNS14000014,2019,M05,2019 May,11.4
LNS14000014,2019,M06,2019 Jun,11.6
LNS14000014,2019,M07,2019 Jul,12.0
LNS14000014,2019,M08,2019 Aug,11.3
LNS14000014,2019,M09,2019 Sep,10.9
LNS14000014,2019,M10,2019 Oct,10.5
LNS14000014,2019,M11,2019 Nov,10.6
LNS14000014,2019,M12,2019 Dec,11.8
LNS14000014,2020,M01,2020 Jan,11.7
LNS14000014,2020,M02,2020 Feb,11.5
LNS14000014,2020,M03,2020 Mar,14.3
LNS14000014,2020,M04,2020 Apr,37.5
LNS14000014,2020,M05,2020 May,32.1
LNS14000014,2020,M06,2020 Jun,22.2
LNS14000014,2020,M07,2020 Jul,16.8
LNS14000014,2020,M08,2020 Aug,15.4
LNS14000014,2020,M09,2020 Sep,15.1
LNS14000014,2020,M10,2020 Oct,12.2
LNS14000014,2020,M11,2020 Nov,12.4
LNS14000014,2020,M12,2020 Dec,16.2
LNS14000014,2021,M01,2021 Jan,14.9
LNS14000014,2021,M02,2021 Feb,11.4
LNS14000014,2021,M03,2021 Mar,10.7
LNS14000014,2021,M04,2021 Apr,11.5
LNS14000014,2021,M05,2021 May,8.8
LNS14000014,2021,M06,2021 Jun,11.1
LNS14000014,2021,M07,2021 Jul,9.4
LNS14000014,2021,M08,2021 Aug,10.4
LNS14000014,2021,M09,2021 Sep,10.1
LNS14000014,2021,M10,2021 Oct,11.1
LNS14000014,2021,M11,2021 Nov,11.5
LNS14000014,2021,M12,2021 Dec,10.3
LNS14000014,2022,M01,2022 Jan,11.0
LNS14000014,2022,M02,2022 Feb,9.5
LNS14000014,2022,M03,2022 Mar,10.3
LNS14000014,2022,M04,2022 Apr,10.0
LNS14000014,2022,M05,2022 May,10.0
LNS14000014,2022,M06,2022 Jun,10.8
LNS14000014,2022,M07,2022 Jul,11.2
LNS14000014,2022,M08,2022 Aug,9.4
LNS14000014,2022,M09,2022 Sep,11.7
LNS14000014,2022,M10,2022 Oct,9.5
LNS14000014,2022,M11,2022 Nov,10.0
LNS14000014,2022,M12,2022 Dec,10.7
LNS14000014,2023,M01,2023 Jan,9.0
LNS14000014,2023,M02,2023 Feb,9.9
LNS14000014,2023,M03,2023 Mar,9.4
LNS14000014,2023,M04,2023 Apr,9.3
LNS14000014,2023,M05,2023 May,10.0
LNS14000014,2023,M06,2023 Jun,9.7
LNS14000014,2023,M07,2023 Jul,9.6
LNS14000014,2023,M08,2023 Aug,10.7
LNS14000014,2023,M09,2023 Sep,10.8
LNS14000014,2023,M10,2023 Oct,11.7
LNS14000014,2023,M11,2023 Nov,10.6
LNS14000014,2023,M12,2023 Dec,11.1
LNS14000014,2024,M01,2024 Jan,8.2
LNS14000014,2024,M02,2024 Feb,12.7
LNS14000014,2024,M03,2024 Mar,11.4
LNS14000014,2024,M04,2024 Apr,10.2
LNS14000014,2024,M05,2024 May,9.9
LNS14000014,2024,M06,2024 Jun,11.2
LNS14000014,2024,M07,2024 Jul,11.7
LNS14000014,2024,M08,2024 Aug,13.1
LNS14000014,2024,M09,2024 Sep,12.7
LNS14000014,2024,M10,2024 Oct,13.5
LNS14000014,2024,M11,2024 Nov,11.0
LNS14000015,1954,M01,1954 Jan,12.6
LNS14000015,1954,M02,1954 Feb,14.1
LNS14000015,1954,M03,1954 Mar,11.9
LNS14000015,1954,M04,1954 Apr,13.0
LNS14000015,1954,M05,1954 May,12.1
LNS14000015,1954,M06,1954 Jun,9.5
LNS14000015,1954,M07,1954 Jul,12.4
LNS14000015,1954,M08,1954 Aug,13.3
LNS14000015,1954,M09,1954 Sep,14.0
LNS14000015,1954,M10,1954 Oct,12.1
LNS14000015,1954,M11,1954 Nov,10.2
LNS14000015,1954,M12,1954 Dec,12.1
LNS14000015,1955,M01,1955 Jan,11.7
LNS14000015,1955,M02,1955 Feb,10.7
LNS14000015,1955,M03,1955 Mar,10.3
LNS14000015,1955,M04,1955 Apr,10.3
LNS14000015,1955,M05,1955 May,10.0
LNS14000015,1955,M06,1955 Jun,10.1
LNS14000015,1955,M07,1955 Jul,10.0
LNS14000015,1955,M08,1955 Aug,10.7
LNS14000015,1955,M09,1955 Sep,10.7
LNS14000015,1955,M10,1955 Oct,10.3
LNS14000015,1955,M11,1955 Nov,10.2
LNS14000015,1955,M12,1955 Dec,10.3
LNS14000015,1956,M01,1956 Jan,9.6
LNS14000015,1956,M02,1956 Feb,11.4
LNS14000015,1956,M03,1956 Mar,10.9
LNS14000015,1956,M04,1956 Apr,9.8
LNS14000015,1956,M05,1956 May,10.5
LNS14000015,1956,M06,1956 Jun,10.8
LNS14000015,1956,M07,1956 Jul,10.0
LNS14000015,1956,M08,1956 Aug,8.9
LNS14000015,1956,M09,1956 Sep,8.4
LNS14000015,1956,M10,1956 Oct,9.5
LNS14000015,1956,M11,1956 Nov,11.5
LNS14000015,1956,M12,1956 Dec,9.4
LNS14000015,1957,M01,1957 Jan,10.6
LNS14000015,1957,M02,1957 Feb,10.0
LNS14000015,1957,M03,1957 Mar,10.1
LNS14000015,1957,M04,1957 Apr,9.9
LNS14000015,1957,M05,1957 May,10.4
LNS14000015,1957,M06,1957 Jun,10.5
LNS14000015,1957,M07,1957 Jul,10.7
LNS14000015,1957,M08,1957 Aug,10.4
LNS14000015,1957,M09,1957 Sep,10.3
LNS14000015,1957,M10,1957 Oct,9.6
LNS14000015,1957,M11,1957 Nov,12.3
LNS14000015,1957,M12,1957 Dec,12.6
LNS14000015,1958,M01,1958 Jan,13.4
LNS14000015,1958,M02,1958 Feb,13.7
LNS14000015,1958,M03,1958 Mar,13.7
LNS14000015,1958,M04,1958 Apr,15.9
LNS14000015,1958,M05,1958 May,14.8
LNS14000015,1958,M06,1958 Jun,13.7
LNS14000015,1958,M07,1958 Jul,16.1
LNS14000015,1958,M08,1958 Aug,14.5
LNS14000015,1958,M09,1958 Sep,16.1
LNS14000015,1958,M10,1958 Oct,14.3
LNS14000015,1958,M11,1958 Nov,13.7
LNS14000015,1958,M12,1958 Dec,13.0
LNS14000015,1959,M01,1959 Jan,12.7
LNS14000015,1959,M02,1959 Feb,12.3
LNS14000015,1959,M03,1959 Mar,12.0
LNS14000015,1959,M04,1959 Apr,13.7
LNS14000015,1959,M05,1959 May,13.1
LNS14000015,1959,M06,1959 Jun,12.5
LNS14000015,1959,M07,1959 Jul,13.0
LNS14000015,1959,M08,1959 Aug,14.4
LNS14000015,1959,M09,1959 Sep,12.6
LNS14000015,1959,M10,1959 Oct,14.2
LNS14000015,1959,M11,1959 Nov,13.6
LNS14000015,1959,M12,1959 Dec,14.2
LNS14000015,1960,M01,1960 Jan,13.1
LNS14000015,1960,M02,1960 Feb,12.3
LNS14000015,1960,M03,1960 Mar,14.1
LNS14000015,1960,M04,1960 Apr,12.8
LNS14000015,1960,M05,1960 May,12.5
LNS14000015,1960,M06,1960 Jun,13.5
LNS14000015,1960,M07,1960 Jul,12.6
LNS14000015,1960,M08,1960 Aug,14.4
LNS14000015,1960,M09,1960 Sep,13.7
LNS14000015,1960,M10,1960 Oct,14.6
LNS14000015,1960,M11,1960 Nov,13.5
LNS14000015,1960,M12,1960 Dec,14.8
LNS14000015,1961,M01,1961 Jan,15.3
LNS14000015,1961,M02,1961 Feb,16.0
LNS14000015,1961,M03,1961 Mar,15.5
LNS14000015,1961,M04,1961 Apr,15.2
LNS14000015,1961,M05,1961 May,14.5
LNS14000015,1961,M06,1961 Jun,15.0
LNS14000015,1961,M07,1961 Jul,15.7
LNS14000015,1961,M08,1961 Aug,15.6
LNS14000015,1961,M09,1961 Sep,16.6
LNS14000015,1961,M10,1961 Oct,15.8
LNS14000015,1961,M11,1961 Nov,14.9
LNS14000015,1961,M12,1961 Dec,13.9
LNS14000015,1962,M01,1962 Jan,14.5
LNS14000015,1962,M02,1962 Feb,14.1
LNS14000015,1962,M03,1962 Mar,13.3
LNS14000015,1962,M04,1962 Apr,13.4
LNS14000015,1962,M05,1962 May,12.9
LNS14000015,1962,M06,1962 Jun,12.8
LNS14000015,1962,M07,1962 Jul,12.9
LNS14000015,1962,M08,1962 Aug,13.1
LNS14000015,1962,M09,1962 Sep,13.4
LNS14000015,1962,M10,1962 Oct,13.2
LNS14000015,1962,M11,1962 Nov,14.3
LNS14000015,1962,M12,1962 Dec,12.5
LNS14000015,1963,M01,1963 Jan,13.7
LNS14000015,1963,M02,1963 Feb,16.0
LNS14000015,1963,M03,1963 Mar,15.9
LNS14000015,1963,M04,1963 Apr,15.4
LNS14000015,1963,M05,1963 May,16.8
LNS14000015,1963,M06,1963 Jun,15.4
LNS14000015,1963,M07,1963 Jul,16.5
LNS14000015,1963,M08,1963 Aug,14.4
LNS14000015,1963,M09,1963 Sep,15.8
LNS14000015,1963,M10,1963 Oct,15.0
LNS14000015,1963,M11,1963 Nov,15.9
LNS14000015,1963,M12,1963 Dec,15.1
LNS14000015,1964,M01,1964 Jan,15.5
LNS14000015,1964,M02,1964 Feb,15.1
LNS14000015,1964,M03,1964 Mar,15.1
LNS14000015,1964,M04,1964 Apr,15.9
LNS14000015,1964,M05,1964 May,15.0
LNS14000015,1964,M06,1964 Jun,15.1
LNS14000015,1964,M07,1964 Jul,12.9
LNS14000015,1964,M08,1964 Aug,14.7
LNS14000015,1964,M09,1964 Sep,13.9
LNS14000015,1964,M10,1964 Oct,14.1
LNS14000015,1964,M11,1964 Nov,14.5
